Country,Region/State,Zip/PostAN Code,Weight (and above),shipping fee price
CY,*,*,3.6,112.8230769
CY,*,*,3.7,115.8576923
CY,*,*,3.8,118.8923077
CY,*,*,3.9,121.9269231
CY,*,*,4,124.9615385
CY,*,*,4.1,127.9961538
CY,*,*,4.2,131.0307692
CY,*,*,4.3,134.0653846
CY,*,*,4.4,137.1
CY,*,*,4.5,140.1346154
CY,*,*,4.6,143.1692308
CY,*,*,4.7,146.2038462
CY,*,*,4.8,149.2384615
CY,*,*,4.9,152.2730769
CY,*,*,5,155.3076923
ES,*,*,0.1,6.611538462
ES,*,*,0.2,9.646153847
ES,*,*,0.3,12.68076923
ES,*,*,0.4,15.71538462
ES,*,*,0.5,18.75
ES,*,*,0.6,21.78461538
ES,*,*,0.7,24.81923078
ES,*,*,0.8,27.85384616
ES,*,*,0.9,30.88846154
ES,*,*,1,33.92307693
ES,*,*,1.1,36.95769231
ES,*,*,1.2,39.99230769
ES,*,*,1.3,43.02692307
ES,*,*,1.4,46.06153847
ES,*,*,1.5,49.09615385
ES,*,*,1.6,52.13076923
ES,*,*,1.7,55.16538462
ES,*,*,1.8,58.2
ES,*,*,1.9,61.23461538
ES,*,*,2,64.26923078
ES,*,*,2.1,67.30384616
ES,*,*,2.2,70.33846154
ES,*,*,2.3,73.37307693
ES,*,*,2.4,76.40769231
ES,*,*,2.5,79.44230769
ES,*,*,2.6,82.47692307
ES,*,*,2.7,85.51153847
ES,*,*,2.8,88.54615385
ES,*,*,2.9,91.58076923
ES,*,*,3,94.61538462
ES,*,*,3.1,97.65
ES,*,*,3.2,100.6846154
ES,*,*,3.3,103.7192308
ES,*,*,3.4,106.7538462
ES,*,*,3.5,109.7884615
ES,*,*,3.6,112.8230769
ES,*,*,3.7,115.8576923
ES,*,*,3.8,118.8923077
ES,*,*,3.9,121.9269231
ES,*,*,4,124.9615385
ES,*,*,4.1,127.9961538
ES,*,*,4.2,131.0307692
ES,*,*,4.3,134.0653846
ES,*,*,4.4,137.1
ES,*,*,4.5,140.1346154
ES,*,*,4.6,143.1692308
ES,*,*,4.7,146.2038462
ES,*,*,4.8,149.2384615
ES,*,*,4.9,152.2730769
ES,*,*,5,155.3076923
XE,*,*,0.1,6.611538462
XE,*,*,0.2,9.646153847
XE,*,*,0.3,12.68076923
XE,*,*,0.4,15.71538462
XE,*,*,0.5,18.75
XE,*,*,0.6,21.78461538
XE,*,*,0.7,24.81923078
XE,*,*,0.8,27.85384616
XE,*,*,0.9,30.88846154
XE,*,*,1,33.92307693
XE,*,*,1.1,36.95769231
XE,*,*,1.2,39.99230769
XE,*,*,1.3,43.02692307
XE,*,*,1.4,46.06153847
XE,*,*,1.5,49.09615385
XE,*,*,1.6,52.13076923
XE,*,*,1.7,55.16538462
XE,*,*,1.8,58.2
XE,*,*,1.9,61.23461538
XE,*,*,2,64.26923078
XE,*,*,2.1,67.30384616
XE,*,*,2.2,70.33846154
XE,*,*,2.3,73.37307693
XE,*,*,2.4,76.40769231
XE,*,*,2.5,79.44230769
XE,*,*,2.6,82.47692307
XE,*,*,2.7,85.51153847
XE,*,*,2.8,88.54615385
XE,*,*,2.9,91.58076923
XE,*,*,3,94.61538462
XE,*,*,3.1,97.65
XE,*,*,3.2,100.6846154
XE,*,*,3.3,103.7192308
XE,*,*,3.4,106.7538462
XE,*,*,3.5,109.7884615
XE,*,*,3.6,112.8230769
XE,*,*,3.7,115.8576923
XE,*,*,3.8,118.8923077
XE,*,*,3.9,121.9269231
XE,*,*,4,124.9615385
XE,*,*,4.1,127.9961538
XE,*,*,4.2,131.0307692
XE,*,*,4.3,134.0653846
XE,*,*,4.4,137.1
XE,*,*,4.5,140.1346154
XE,*,*,4.6,143.1692308
XE,*,*,4.7,146.2038462
XE,*,*,4.8,149.2384615
XE,*,*,4.9,152.2730769
XE,*,*,5,155.3076923
HT,*,*,0.1,6.611538462
HT,*,*,0.2,9.646153847
HT,*,*,0.3,12.68076923
HT,*,*,0.4,15.71538462
HT,*,*,0.5,18.75
HT,*,*,0.6,21.78461538
HT,*,*,0.7,24.81923078
HT,*,*,0.8,27.85384616
HT,*,*,0.9,30.88846154
HT,*,*,1,33.92307693
HT,*,*,1.1,36.95769231
HT,*,*,1.2,39.99230769
HT,*,*,1.3,43.02692307
HT,*,*,1.4,46.06153847
HT,*,*,1.5,49.09615385
HT,*,*,1.6,52.13076923
HT,*,*,1.7,55.16538462
HT,*,*,1.8,58.2
HT,*,*,1.9,61.23461538
HT,*,*,2,64.26923078
HT,*,*,2.1,67.30384616
HT,*,*,2.2,70.33846154
HT,*,*,2.3,73.37307693
HT,*,*,2.4,76.40769231
HT,*,*,2.5,79.44230769
HT,*,*,2.6,82.47692307
HT,*,*,2.7,85.51153847
HT,*,*,2.8,88.54615385
HT,*,*,2.9,91.58076923
HT,*,*,3,94.61538462
HT,*,*,3.1,97.65
HT,*,*,3.2,100.6846154
HT,*,*,3.3,103.7192308
HT,*,*,3.4,106.7538462
HT,*,*,3.5,109.7884615
HT,*,*,3.6,112.8230769
HT,*,*,3.7,115.8576923
HT,*,*,3.8,118.8923077
HT,*,*,3.9,121.9269231
HT,*,*,4,124.9615385
HT,*,*,4.1,127.9961538
HT,*,*,4.2,131.0307692
HT,*,*,4.3,134.0653846
HT,*,*,4.4,137.1
HT,*,*,4.5,140.1346154
HT,*,*,4.6,143.1692308
HT,*,*,4.7,146.2038462
HT,*,*,4.8,149.2384615
HT,*,*,4.9,152.2730769
HT,*,*,5,155.3076923
IL,*,*,0.1,6.611538462
IL,*,*,0.2,9.646153847
IL,*,*,0.3,12.68076923
IL,*,*,0.4,15.71538462
IL,*,*,0.5,18.75
IL,*,*,0.6,21.78461538
IL,*,*,0.7,24.81923078
IL,*,*,0.8,27.85384616
IL,*,*,0.9,30.88846154
IL,*,*,1,33.92307693
IL,*,*,1.1,36.95769231
IL,*,*,1.2,39.99230769
IL,*,*,1.3,43.02692307
IL,*,*,1.4,46.06153847
IL,*,*,1.5,49.09615385
IL,*,*,1.6,52.13076923
IL,*,*,1.7,55.16538462
IL,*,*,1.8,58.2
IL,*,*,1.9,61.23461538
IL,*,*,2,64.26923078
IL,*,*,2.1,67.30384616
IL,*,*,2.2,70.33846154
IL,*,*,2.3,73.37307693
IL,*,*,2.4,76.40769231
IL,*,*,2.5,79.44230769
IL,*,*,2.6,82.47692307
IL,*,*,2.7,85.51153847
IL,*,*,2.8,88.54615385
IL,*,*,2.9,91.58076923
IL,*,*,3,94.61538462
IL,*,*,3.1,97.65
IL,*,*,3.2,100.6846154
IL,*,*,3.3,103.7192308
IL,*,*,3.4,106.7538462
IL,*,*,3.5,109.7884615
IL,*,*,3.6,112.8230769
IL,*,*,3.7,115.8576923
IL,*,*,3.8,118.8923077
IL,*,*,3.9,121.9269231
IL,*,*,4,124.9615385
IL,*,*,4.1,127.9961538
IL,*,*,4.2,131.0307692
IL,*,*,4.3,134.0653846
IL,*,*,4.4,137.1
IL,*,*,4.5,140.1346154
IL,*,*,4.6,143.1692308
IL,*,*,4.7,146.2038462
IL,*,*,4.8,149.2384615
IL,*,*,4.9,152.2730769
IL,*,*,5,155.3076923
IQ,*,*,0.1,6.611538462
IQ,*,*,0.2,9.646153847
IQ,*,*,0.3,12.68076923
IQ,*,*,0.4,15.71538462
IQ,*,*,0.5,18.75
IQ,*,*,0.6,21.78461538
IQ,*,*,0.7,24.81923078
IQ,*,*,0.8,27.85384616
IQ,*,*,0.9,30.88846154
IQ,*,*,1,33.92307693
IQ,*,*,1.1,36.95769231
IQ,*,*,1.2,39.99230769
IQ,*,*,1.3,43.02692307
IQ,*,*,1.4,46.06153847
IQ,*,*,1.5,49.09615385
IQ,*,*,1.6,52.13076923
IQ,*,*,1.7,55.16538462
IQ,*,*,1.8,58.2
IQ,*,*,1.9,61.23461538
IQ,*,*,2,64.26923078
IQ,*,*,2.1,67.30384616
IQ,*,*,2.2,70.33846154
IQ,*,*,2.3,73.37307693
IQ,*,*,2.4,76.40769231
IQ,*,*,2.5,79.44230769
IQ,*,*,2.6,82.47692307
IQ,*,*,2.7,85.51153847
IQ,*,*,2.8,88.54615385
IQ,*,*,2.9,91.58076923
IQ,*,*,3,94.61538462
IQ,*,*,3.1,97.65
IQ,*,*,3.2,100.6846154
IQ,*,*,3.3,103.7192308
IQ,*,*,3.4,106.7538462
IQ,*,*,3.5,109.7884615
IQ,*,*,3.6,112.8230769
IQ,*,*,3.7,115.8576923
IQ,*,*,3.8,118.8923077
IQ,*,*,3.9,121.9269231
IQ,*,*,4,124.9615385
IQ,*,*,4.1,127.9961538
IQ,*,*,4.2,131.0307692
IQ,*,*,4.3,134.0653846
IQ,*,*,4.4,137.1
IQ,*,*,4.5,140.1346154
IQ,*,*,4.6,143.1692308
IQ,*,*,4.7,146.2038462
IQ,*,*,4.8,149.2384615
IQ,*,*,4.9,152.2730769
IQ,*,*,5,155.3076923
IR,*,*,0.1,6.611538462
IR,*,*,0.2,9.646153847
IR,*,*,0.3,12.68076923
IR,*,*,0.4,15.71538462
IR,*,*,0.5,18.75
IR,*,*,0.6,21.78461538
IR,*,*,0.7,24.81923078
IR,*,*,0.8,27.85384616
IR,*,*,0.9,30.88846154
IR,*,*,1,33.92307693
IR,*,*,1.1,36.95769231
IR,*,*,1.2,39.99230769
IR,*,*,1.3,43.02692307
IR,*,*,1.4,46.06153847
IR,*,*,1.5,49.09615385
IR,*,*,1.6,52.13076923
IR,*,*,1.7,55.16538462
IR,*,*,1.8,58.2
IR,*,*,1.9,61.23461538
IR,*,*,2,64.26923078
IR,*,*,2.1,67.30384616
IR,*,*,2.2,70.33846154
IR,*,*,2.3,73.37307693
IR,*,*,2.4,76.40769231
IR,*,*,2.5,79.44230769
IR,*,*,2.6,82.47692307
IR,*,*,2.7,85.51153847
IR,*,*,2.8,88.54615385
IR,*,*,2.9,91.58076923
IR,*,*,3,94.61538462
IR,*,*,3.1,97.65
IR,*,*,3.2,100.6846154
IR,*,*,3.3,103.7192308
IR,*,*,3.4,106.7538462
IR,*,*,3.5,109.7884615
IR,*,*,3.6,112.8230769
IR,*,*,3.7,115.8576923
IR,*,*,3.8,118.8923077
IR,*,*,3.9,121.9269231
IR,*,*,4,124.9615385
IR,*,*,4.1,127.9961538
IR,*,*,4.2,131.0307692
IR,*,*,4.3,134.0653846
IR,*,*,4.4,137.1
IR,*,*,4.5,140.1346154
IR,*,*,4.6,143.1692308
IR,*,*,4.7,146.2038462
IR,*,*,4.8,149.2384615
IR,*,*,4.9,152.2730769
IR,*,*,5,155.3076923
IT,*,*,0.1,6.611538462
IT,*,*,0.2,9.646153847
IT,*,*,0.3,12.68076923
IT,*,*,0.4,15.71538462
IT,*,*,0.5,18.75
IT,*,*,0.6,21.78461538
IT,*,*,0.7,24.81923078
IT,*,*,0.8,27.85384616
IT,*,*,0.9,30.88846154
IT,*,*,1,33.92307693
IT,*,*,1.1,36.95769231
IT,*,*,1.2,39.99230769
IT,*,*,1.3,43.02692307
IT,*,*,1.4,46.06153847
IT,*,*,1.5,49.09615385
IT,*,*,1.6,52.13076923
IT,*,*,1.7,55.16538462
IT,*,*,1.8,58.2
IT,*,*,1.9,61.23461538
IT,*,*,2,64.26923078
IT,*,*,2.1,67.30384616
IT,*,*,2.2,70.33846154
IT,*,*,2.3,73.37307693
IT,*,*,2.4,76.40769231
IT,*,*,2.5,79.44230769
IT,*,*,2.6,82.47692307
IT,*,*,2.7,85.51153847
IT,*,*,2.8,88.54615385
IT,*,*,2.9,91.58076923
IT,*,*,3,94.61538462
IT,*,*,3.1,97.65
IT,*,*,3.2,100.6846154
IT,*,*,3.3,103.7192308
IT,*,*,3.4,106.7538462
IT,*,*,3.5,109.7884615
IT,*,*,3.6,112.8230769
IT,*,*,3.7,115.8576923
IT,*,*,3.8,118.8923077
IT,*,*,3.9,121.9269231
IT,*,*,4,124.9615385
IT,*,*,4.1,127.9961538
IT,*,*,4.2,131.0307692
IT,*,*,4.3,134.0653846
IT,*,*,4.4,137.1
IT,*,*,4.5,140.1346154
IT,*,*,4.6,143.1692308
IT,*,*,4.7,146.2038462
IT,*,*,4.8,149.2384615
IT,*,*,4.9,152.2730769
IT,*,*,5,155.3076923
JP,*,*,0.1,6.611538462
JP,*,*,0.2,9.646153847
JP,*,*,0.3,12.68076923
JP,*,*,0.4,15.71538462
JP,*,*,0.5,18.75
JP,*,*,0.6,21.78461538
JP,*,*,0.7,24.81923078
JP,*,*,0.8,27.85384616
JP,*,*,0.9,30.88846154
JP,*,*,1,33.92307693
JP,*,*,1.1,36.95769231
JP,*,*,1.2,39.99230769
JP,*,*,1.3,43.02692307
JP,*,*,1.4,46.06153847
JP,*,*,1.5,49.09615385
JP,*,*,1.6,52.13076923
JP,*,*,1.7,55.16538462
JP,*,*,1.8,58.2
JP,*,*,1.9,61.23461538
JP,*,*,2,64.26923078
JP,*,*,2.1,67.30384616
JP,*,*,2.2,70.33846154
JP,*,*,2.3,73.37307693
JP,*,*,2.4,76.40769231
JP,*,*,2.5,79.44230769
JP,*,*,2.6,82.47692307
JP,*,*,2.7,85.51153847
JP,*,*,2.8,88.54615385
JP,*,*,2.9,91.58076923
JP,*,*,3,94.61538462
JP,*,*,3.1,97.65
JP,*,*,3.2,100.6846154
JP,*,*,3.3,103.7192308
JP,*,*,3.4,106.7538462
JP,*,*,3.5,109.7884615
JP,*,*,3.6,112.8230769
JP,*,*,3.7,115.8576923
JP,*,*,3.8,118.8923077
JP,*,*,3.9,121.9269231
JP,*,*,4,124.9615385
JP,*,*,4.1,127.9961538
JP,*,*,4.2,131.0307692
JP,*,*,4.3,134.0653846
JP,*,*,4.4,137.1
JP,*,*,4.5,140.1346154
JP,*,*,4.6,143.1692308
JP,*,*,4.7,146.2038462
JP,*,*,4.8,149.2384615
JP,*,*,4.9,152.2730769
JP,*,*,5,155.3076923
KI,*,*,0.1,6.611538462
KI,*,*,0.2,9.646153847
KI,*,*,0.3,12.68076923
KI,*,*,0.4,15.71538462
KI,*,*,0.5,18.75
KI,*,*,0.6,21.78461538
KI,*,*,0.7,24.81923078
KI,*,*,0.8,27.85384616
KI,*,*,0.9,30.88846154
KI,*,*,1,33.92307693
KI,*,*,1.1,36.95769231
KI,*,*,1.2,39.99230769
KI,*,*,1.3,43.02692307
KI,*,*,1.4,46.06153847
KI,*,*,1.5,49.09615385
KI,*,*,1.6,52.13076923
KI,*,*,1.7,55.16538462
KI,*,*,1.8,58.2
KI,*,*,1.9,61.23461538
KI,*,*,2,64.26923078
KI,*,*,2.1,67.30384616
KI,*,*,2.2,70.33846154
KI,*,*,2.3,73.37307693
KI,*,*,2.4,76.40769231
KI,*,*,2.5,79.44230769
KI,*,*,2.6,82.47692307
KI,*,*,2.7,85.51153847
KI,*,*,2.8,88.54615385
KI,*,*,2.9,91.58076923
KI,*,*,3,94.61538462
KI,*,*,3.1,97.65
KI,*,*,3.2,100.6846154
KI,*,*,3.3,103.7192308
KI,*,*,3.4,106.7538462
KI,*,*,3.5,109.7884615
KI,*,*,3.6,112.8230769
KI,*,*,3.7,115.8576923
KI,*,*,3.8,118.8923077
KI,*,*,3.9,121.9269231
KI,*,*,4,124.9615385
KI,*,*,4.1,127.9961538
KI,*,*,4.2,131.0307692
KI,*,*,4.3,134.0653846
KI,*,*,4.4,137.1
KI,*,*,4.5,140.1346154
KI,*,*,4.6,143.1692308
KI,*,*,4.7,146.2038462
KI,*,*,4.8,149.2384615
KI,*,*,4.9,152.2730769
KI,*,*,5,155.3076923
KW,*,*,0.1,6.611538462
KW,*,*,0.2,9.646153847
KW,*,*,0.3,12.68076923
KW,*,*,0.4,15.71538462
KW,*,*,0.5,18.75
KW,*,*,0.6,21.78461538
KW,*,*,0.7,24.81923078
KW,*,*,0.8,27.85384616
KW,*,*,0.9,30.88846154
KW,*,*,1,33.92307693
KW,*,*,1.1,36.95769231
KW,*,*,1.2,39.99230769
KW,*,*,1.3,43.02692307
KW,*,*,1.4,46.06153847
KW,*,*,1.5,49.09615385
KW,*,*,1.6,52.13076923
KW,*,*,1.7,55.16538462
KW,*,*,1.8,58.2
KW,*,*,1.9,61.23461538
KW,*,*,2,64.26923078
KW,*,*,2.1,67.30384616
KW,*,*,2.2,70.33846154
KW,*,*,2.3,73.37307693
KW,*,*,2.4,76.40769231
KW,*,*,2.5,79.44230769
KW,*,*,2.6,82.47692307
KW,*,*,2.7,85.51153847
KW,*,*,2.8,88.54615385
KW,*,*,2.9,91.58076923
KW,*,*,3,94.61538462
KW,*,*,3.1,97.65
KW,*,*,3.2,100.6846154
KW,*,*,3.3,103.7192308
KW,*,*,3.4,106.7538462
KW,*,*,3.5,109.7884615
KW,*,*,3.6,112.8230769
KW,*,*,3.7,115.8576923
KW,*,*,3.8,118.8923077
KW,*,*,3.9,121.9269231
KW,*,*,4,124.9615385
KW,*,*,4.1,127.9961538
KW,*,*,4.2,131.0307692
KW,*,*,4.3,134.0653846
KW,*,*,4.4,137.1
KW,*,*,4.5,140.1346154
KW,*,*,4.6,143.1692308
KW,*,*,4.7,146.2038462
KW,*,*,4.8,149.2384615
KW,*,*,4.9,152.2730769
KW,*,*,5,155.3076923
MN,*,*,0.1,6.611538462
MN,*,*,0.2,9.646153847
MN,*,*,0.3,12.68076923
MN,*,*,0.4,15.71538462
MN,*,*,0.5,18.75
MN,*,*,0.6,21.78461538
MN,*,*,0.7,24.81923078
MN,*,*,0.8,27.85384616
MN,*,*,0.9,30.88846154
MN,*,*,1,33.92307693
MN,*,*,1.1,36.95769231
MN,*,*,1.2,39.99230769
MN,*,*,1.3,43.02692307
MN,*,*,1.4,46.06153847
MN,*,*,1.5,49.09615385
MN,*,*,1.6,52.13076923
MN,*,*,1.7,55.16538462
MN,*,*,1.8,58.2
MN,*,*,1.9,61.23461538
MN,*,*,2,64.26923078
MN,*,*,2.1,67.30384616
MN,*,*,2.2,70.33846154
MN,*,*,2.3,73.37307693
MN,*,*,2.4,76.40769231
MN,*,*,2.5,79.44230769
MN,*,*,2.6,82.47692307
MN,*,*,2.7,85.51153847
MN,*,*,2.8,88.54615385
MN,*,*,2.9,91.58076923
MN,*,*,3,94.61538462
MN,*,*,3.1,97.65
MN,*,*,3.2,100.6846154
MN,*,*,3.3,103.7192308
MN,*,*,3.4,106.7538462
MN,*,*,3.5,109.7884615
MN,*,*,3.6,112.8230769
MN,*,*,3.7,115.8576923
MN,*,*,3.8,118.8923077
MN,*,*,3.9,121.9269231
MN,*,*,4,124.9615385
MN,*,*,4.1,127.9961538
MN,*,*,4.2,131.0307692
MN,*,*,4.3,134.0653846
MN,*,*,4.4,137.1
MN,*,*,4.5,140.1346154
MN,*,*,4.6,143.1692308
MN,*,*,4.7,146.2038462
MN,*,*,4.8,149.2384615
MN,*,*,4.9,152.2730769
MN,*,*,5,155.3076923
MS,*,*,0.1,6.611538462
MS,*,*,0.2,9.646153847
MS,*,*,0.3,12.68076923
MS,*,*,0.4,15.71538462
MS,*,*,0.5,18.75
MS,*,*,0.6,21.78461538
MS,*,*,0.7,24.81923078
MS,*,*,0.8,27.85384616
MS,*,*,0.9,30.88846154
MS,*,*,1,33.92307693
MS,*,*,1.1,36.95769231
MS,*,*,1.2,39.99230769
MS,*,*,1.3,43.02692307
MS,*,*,1.4,46.06153847
MS,*,*,1.5,49.09615385
MS,*,*,1.6,52.13076923
MS,*,*,1.7,55.16538462
MS,*,*,1.8,58.2
MS,*,*,1.9,61.23461538
MS,*,*,2,64.26923078
MS,*,*,2.1,67.30384616
MS,*,*,2.2,70.33846154
MS,*,*,2.3,73.37307693
MS,*,*,2.4,76.40769231
MS,*,*,2.5,79.44230769
MS,*,*,2.6,82.47692307
MS,*,*,2.7,85.51153847
MS,*,*,2.8,88.54615385
MS,*,*,2.9,91.58076923
MS,*,*,3,94.61538462
MS,*,*,3.1,97.65
MS,*,*,3.2,100.6846154
MS,*,*,3.3,103.7192308
MS,*,*,3.4,106.7538462
MS,*,*,3.5,109.7884615
MS,*,*,3.6,112.8230769
MS,*,*,3.7,115.8576923
MS,*,*,3.8,118.8923077
MS,*,*,3.9,121.9269231
MS,*,*,4,124.9615385
MS,*,*,4.1,127.9961538
MS,*,*,4.2,131.0307692
MS,*,*,4.3,134.0653846
MS,*,*,4.4,137.1
MS,*,*,4.5,140.1346154
MS,*,*,4.6,143.1692308
MS,*,*,4.7,146.2038462
MS,*,*,4.8,149.2384615
MS,*,*,4.9,152.2730769
MS,*,*,5,155.3076923
MX,*,*,0.1,6.611538462
MX,*,*,0.2,9.646153847
MX,*,*,0.3,12.68076923
MX,*,*,0.4,15.71538462
MX,*,*,0.5,18.75
MX,*,*,0.6,21.78461538
MX,*,*,0.7,24.81923078
MX,*,*,0.8,27.85384616
MX,*,*,0.9,30.88846154
MX,*,*,1,33.92307693
MX,*,*,1.1,36.95769231
MX,*,*,1.2,39.99230769
MX,*,*,1.3,43.02692307
MX,*,*,1.4,46.06153847
MX,*,*,1.5,49.09615385
MX,*,*,1.6,52.13076923
MX,*,*,1.7,55.16538462
MX,*,*,1.8,58.2
MX,*,*,1.9,61.23461538
MX,*,*,2,64.26923078
MX,*,*,2.1,67.30384616
MX,*,*,2.2,70.33846154
MX,*,*,2.3,73.37307693
MX,*,*,2.4,76.40769231
MX,*,*,2.5,79.44230769
MX,*,*,2.6,82.47692307
MX,*,*,2.7,85.51153847
MX,*,*,2.8,88.54615385
MX,*,*,2.9,91.58076923
MX,*,*,3,94.61538462
MX,*,*,3.1,97.65
MX,*,*,3.2,100.6846154
MX,*,*,3.3,103.7192308
MX,*,*,3.4,106.7538462
MX,*,*,3.5,109.7884615
MX,*,*,3.6,112.8230769
MX,*,*,3.7,115.8576923
MX,*,*,3.8,118.8923077
MX,*,*,3.9,121.9269231
MX,*,*,4,124.9615385
MX,*,*,4.1,127.9961538
MX,*,*,4.2,131.0307692
MX,*,*,4.3,134.0653846
MX,*,*,4.4,137.1
MX,*,*,4.5,140.1346154
MX,*,*,4.6,143.1692308
MX,*,*,4.7,146.2038462
MX,*,*,4.8,149.2384615
MX,*,*,4.9,152.2730769
MX,*,*,5,155.3076923
NI,*,*,0.1,6.611538462
NI,*,*,0.2,9.646153847
NI,*,*,0.3,12.68076923
NI,*,*,0.4,15.71538462
NI,*,*,0.5,18.75
NI,*,*,0.6,21.78461538
NI,*,*,0.7,24.81923078
NI,*,*,0.8,27.85384616
NI,*,*,0.9,30.88846154
NI,*,*,1,33.92307693
NI,*,*,1.1,36.95769231
NI,*,*,1.2,39.99230769
NI,*,*,1.3,43.02692307
NI,*,*,1.4,46.06153847
NI,*,*,1.5,49.09615385
NI,*,*,1.6,52.13076923
NI,*,*,1.7,55.16538462
NI,*,*,1.8,58.2
NI,*,*,1.9,61.23461538
NI,*,*,2,64.26923078
NI,*,*,2.1,67.30384616
NI,*,*,2.2,70.33846154
NI,*,*,2.3,73.37307693
NI,*,*,2.4,76.40769231
NI,*,*,2.5,79.44230769
NI,*,*,2.6,82.47692307
NI,*,*,2.7,85.51153847
NI,*,*,2.8,88.54615385
NI,*,*,2.9,91.58076923
NI,*,*,3,94.61538462
NI,*,*,3.1,97.65
NI,*,*,3.2,100.6846154
NI,*,*,3.3,103.7192308
NI,*,*,3.4,106.7538462
NI,*,*,3.5,109.7884615
NI,*,*,3.6,112.8230769
NI,*,*,3.7,115.8576923
NI,*,*,3.8,118.8923077
NI,*,*,3.9,121.9269231
NI,*,*,4,124.9615385
NI,*,*,4.1,127.9961538
NI,*,*,4.2,131.0307692
NI,*,*,4.3,134.0653846
NI,*,*,4.4,137.1
NI,*,*,4.5,140.1346154
NI,*,*,4.6,143.1692308
NI,*,*,4.7,146.2038462
NI,*,*,4.8,149.2384615
NI,*,*,4.9,152.2730769
NI,*,*,5,155.3076923
OM,*,*,0.1,6.611538462
OM,*,*,0.2,9.646153847
OM,*,*,0.3,12.68076923
OM,*,*,0.4,15.71538462
OM,*,*,0.5,18.75
OM,*,*,0.6,21.78461538
OM,*,*,0.7,24.81923078
OM,*,*,0.8,27.85384616
OM,*,*,0.9,30.88846154
OM,*,*,1,33.92307693
OM,*,*,1.1,36.95769231
OM,*,*,1.2,39.99230769
OM,*,*,1.3,43.02692307
OM,*,*,1.4,46.06153847
OM,*,*,1.5,49.09615385
OM,*,*,1.6,52.13076923
OM,*,*,1.7,55.16538462
OM,*,*,1.8,58.2
OM,*,*,1.9,61.23461538
OM,*,*,2,64.26923078
OM,*,*,2.1,67.30384616
OM,*,*,2.2,70.33846154
OM,*,*,2.3,73.37307693
OM,*,*,2.4,76.40769231
OM,*,*,2.5,79.44230769
OM,*,*,2.6,82.47692307
OM,*,*,2.7,85.51153847
OM,*,*,2.8,88.54615385
OM,*,*,2.9,91.58076923
OM,*,*,3,94.61538462
OM,*,*,3.1,97.65
OM,*,*,3.2,100.6846154
OM,*,*,3.3,103.7192308
OM,*,*,3.4,106.7538462
OM,*,*,3.5,109.7884615
OM,*,*,3.6,112.8230769
OM,*,*,3.7,115.8576923
OM,*,*,3.8,118.8923077
OM,*,*,3.9,121.9269231
OM,*,*,4,124.9615385
OM,*,*,4.1,127.9961538
OM,*,*,4.2,131.0307692
OM,*,*,4.3,134.0653846
OM,*,*,4.4,137.1
OM,*,*,4.5,140.1346154
OM,*,*,4.6,143.1692308
OM,*,*,4.7,146.2038462
OM,*,*,4.8,149.2384615
OM,*,*,4.9,152.2730769
OM,*,*,5,155.3076923
PR,*,*,0.1,6.611538462
PR,*,*,0.2,9.646153847
PR,*,*,0.3,12.68076923
PR,*,*,0.4,15.71538462
PR,*,*,0.5,18.75
PR,*,*,0.6,21.78461538
PR,*,*,0.7,24.81923078
PR,*,*,0.8,27.85384616
PR,*,*,0.9,30.88846154
PR,*,*,1,33.92307693
PR,*,*,1.1,36.95769231
PR,*,*,1.2,39.99230769
PR,*,*,1.3,43.02692307
PR,*,*,1.4,46.06153847
PR,*,*,1.5,49.09615385
PR,*,*,1.6,52.13076923
PR,*,*,1.7,55.16538462
PR,*,*,1.8,58.2
PR,*,*,1.9,61.23461538
PR,*,*,2,64.26923078
PR,*,*,2.1,67.30384616
PR,*,*,2.2,70.33846154
PR,*,*,2.3,73.37307693
PR,*,*,2.4,76.40769231
PR,*,*,2.5,79.44230769
PR,*,*,2.6,82.47692307
PR,*,*,2.7,85.51153847
PR,*,*,2.8,88.54615385
PR,*,*,2.9,91.58076923
PR,*,*,3,94.61538462
PR,*,*,3.1,97.65
PR,*,*,3.2,100.6846154
PR,*,*,3.3,103.7192308
PR,*,*,3.4,106.7538462
PR,*,*,3.5,109.7884615
PR,*,*,3.6,112.8230769
PR,*,*,3.7,115.8576923
PR,*,*,3.8,118.8923077
PR,*,*,3.9,121.9269231
PR,*,*,4,124.9615385
PR,*,*,4.1,127.9961538
PR,*,*,4.2,131.0307692
PR,*,*,4.3,134.0653846
PR,*,*,4.4,137.1
PR,*,*,4.5,140.1346154
PR,*,*,4.6,143.1692308
PR,*,*,4.7,146.2038462
PR,*,*,4.8,149.2384615
PR,*,*,4.9,152.2730769
PR,*,*,5,155.3076923
PT,*,*,0.1,6.611538462
PT,*,*,0.2,9.646153847
PT,*,*,0.3,12.68076923
PT,*,*,0.4,15.71538462
PT,*,*,0.5,18.75
PT,*,*,0.6,21.78461538
PT,*,*,0.7,24.81923078
PT,*,*,0.8,27.85384616
PT,*,*,0.9,30.88846154
PT,*,*,1,33.92307693
PT,*,*,1.1,36.95769231
PT,*,*,1.2,39.99230769
PT,*,*,1.3,43.02692307
PT,*,*,1.4,46.06153847
PT,*,*,1.5,49.09615385
PT,*,*,1.6,52.13076923
PT,*,*,1.7,55.16538462
PT,*,*,1.8,58.2
PT,*,*,1.9,61.23461538
PT,*,*,2,64.26923078
PT,*,*,2.1,67.30384616
